customernumber,date,salutation,title,domain,datecreated,newsletter,model,paymenttype,deliverytype,invoicepostcode,delivpostcode,voucher,advertisingdatacode,case,numberitems,gift,entry,points,shippingcosts,deliverydatepromised,deliverydatereal,weight,remi,cancel,used,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,target90
56168,03/12/2008,0,0,10,03/12/2008,1,1,0,0,9,,0,,4,4,0,0,0,0,07/12/2009,04/12/2008,1363,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
8101,03/12/2008,0,0,4,03/12/2008,1,2,1,1,45,,0,,5,4,0,1,0,0,04/12/2008,04/12/2008,1849,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1
24506,03/12/2008,0,0,9,03/12/2008,1,2,0,0,52,,1,,1,2,0,1,0,0,04/12/2008,03/12/2008,1040,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
30320,03/12/2008,0,0,4,03/12/2008,1,2,0,0,45,,1,,2,2,0,1,0,0,05/12/2008,04/12/2008,726,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
58350,03/12/2008,0,0,12,03/12/2008,0,3,1,1,80,,0,,4,1,0,1,0,0,16/12/2008,16/12/2008,703,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
27684,03/12/2008,0,0,9,02/12/2008,0,1,0,0,70,,0,BQ,4,9,0,0,0,0,17/12/2008,20/01/2009,1298,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0
7296,03/12/2008,1,0,4,03/12/2008,0,3,1,1,30,,0,,4,3,0,1,0,0,05/12/2008,05/12/2008,930,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
59152,03/12/2008,1,0,12,03/12/2008,0,3,3,0,97,52,0,AQ,3,1,0,0,0,0,04/12/2008,03/12/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44797,03/12/2008,1,0,12,03/12/2008,0,2,2,0,44,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,1402,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9406,03/12/2008,0,0,8,03/12/2008,0,2,0,0,51,,0,,3,2,0,1,0,0,16/12/2008,11/12/2008,796,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3103,03/12/2008,1,0,6,03/12/2008,0,1,2,0,40,,0,BD,1,1,0,0,0,0,05/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29902,03/12/2008,0,0,6,03/12/2008,0,2,0,0,33,,0,,4,4,0,1,0,0,05/12/2008,04/12/2008,1413,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
42001,03/12/2008,0,0,4,03/12/2008,0,1,0,0,57,,0,,1,1,0,0,0,1,05/12/2008,04/12/2008,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23339,03/12/2008,0,0,4,03/12/2008,1,2,1,1,44,,0,,4,2,0,1,0,0,04/12/2008,04/12/2008,940,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62827,03/12/2008,1,0,2,03/12/2008,0,1,0,0,57,,0,,2,1,0,0,0,0,05/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39900,03/12/2008,0,0,8,03/12/2008,0,1,0,0,37,,0,BR,3,1,0,0,0,0,04/12/2008,03/12/2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42520,03/12/2008,1,0,12,03/12/2008,0,1,0,0,20,,0,AE,2,1,0,0,0,1,16/12/2008,05/12/2008,377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30375,03/12/2008,0,0,9,03/12/2008,0,2,2,0,30,,1,,1,3,0,1,0,0,08/12/2009,09/01/2009,1455,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
48344,03/12/2008,1,0,4,03/12/2008,0,1,2,0,69,,0,BQ,2,1,0,0,0,1,05/12/2008,04/12/2008,524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50525,03/12/2008,1,0,1,03/12/2008,0,1,3,0,81,,0,,1,1,0,0,0,0,04/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9557,03/12/2008,0,0,12,03/12/2008,0,1,2,0,46,,0,BQ,3,3,0,0,0,0,05/12/2008,04/12/2008,908,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
43489,03/12/2008,0,0,12,03/12/2008,0,2,2,0,40,,0,,2,1,0,1,0,1,04/12/2008,04/12/2008,497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36738,03/12/2008,1,0,12,03/12/2008,0,1,3,0,49,,0,,1,1,0,0,0,0,05/12/2008,0000-00-00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28726,03/12/2008,0,0,11,03/12/2008,1,2,0,0,45,,0,,5,6,0,1,0,0,17/12/2008,04/12/2008,2472,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0
58559,03/12/2008,1,0,12,03/12/2008,0,1,3,0,40,,0,,5,4,0,0,0,0,05/12/2008,04/12/2008,2316,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
64281,03/12/2008,1,0,12,03/12/2008,0,1,0,0,10,,0,BQ,4,3,0,0,0,0,05/12/2008,04/12/2008,1253,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
14110,03/12/2008,0,0,4,03/12/2008,0,3,0,0,30,,0,,4,2,0,1,0,0,05/12/2008,03/12/2008,1104,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
48081,03/12/2008,0,0,12,03/12/2008,0,3,0,0,3,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,1022,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
31031,03/12/2008,1,0,12,08/10/2008,0,3,1,1,91,,0,,5,2,0,1,0,0,16/12/2008,05/12/2008,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
39531,03/12/2008,0,0,11,03/12/2008,0,2,2,0,50,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,378,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6467,03/12/2008,1,0,9,03/12/2008,0,3,1,1,24,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,1238,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
40219,03/12/2008,1,0,9,03/12/2008,0,1,0,0,14,,0,,3,1,0,0,0,0,04/12/2008,04/12/2008,428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47189,03/12/2008,0,0,8,03/12/2008,0,1,0,0,86,,0,,4,1,0,0,0,0,04/12/2008,04/12/2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42266,03/12/2008,1,0,8,03/12/2008,1,1,3,0,37,,0,,4,1,0,0,0,1,05/12/2008,04/12/2008,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25840,03/12/2008,1,0,8,03/12/2008,1,3,1,1,78,,0,,5,3,0,1,0,0,17/12/2008,06/12/2008,527,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
44204,03/12/2008,0,0,12,03/12/2008,1,2,1,1,45,,0,,4,3,0,1,0,0,05/12/2008,05/12/2008,1126,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1
34389,03/12/2008,1,0,11,03/12/2008,0,1,1,1,10,,0,,1,1,0,0,0,0,05/12/2008,04/12/2008,204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6296,03/12/2008,1,0,4,03/12/2008,0,1,0,0,96,,0,,4,1,0,0,0,0,17/12/2008,14/12/2008,452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,03/12/2008,1,0,5,03/12/2008,0,1,0,0,26,,0,,5,4,0,0,0,0,08/12/2009,04/12/2008,1518,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
53286,03/12/2008,0,0,4,03/12/2008,0,1,2,0,64,,1,BZ,2,1,0,0,0,0,05/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26841,03/12/2008,1,0,9,03/12/2008,0,1,0,0,67,,0,BQ,3,1,0,0,0,0,05/12/2008,04/12/2008,803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
490,03/12/2008,1,0,5,03/12/2008,0,3,1,1,23,,0,,2,2,0,1,0,0,05/12/2008,04/12/2008,1234,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4179,03/12/2008,0,0,1,03/12/2008,1,1,0,0,44,,1,,2,5,0,0,0,0,05/12/2008,04/12/2008,1227,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0
45019,03/12/2008,1,0,1,03/12/2008,0,1,0,0,78,,0,,1,1,0,0,0,1,05/12/2008,04/12/2008,659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25329,03/12/2008,0,0,1,03/12/2008,0,2,0,0,28,,0,,3,1,0,1,0,1,05/12/2008,04/12/2008,503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28446,03/12/2008,0,0,12,03/12/2008,0,3,0,0,92,,0,,4,1,0,1,0,0,05/12/2008,04/12/2008,343,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
11625,03/12/2008,0,0,5,03/12/2008,0,1,0,0,47,,0,,2,1,0,0,0,1,05/12/2008,04/12/2008,212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33636,03/12/2008,0,0,5,03/12/2008,1,3,0,0,22,,0,,3,1,0,1,0,0,16/02/2009,13/02/2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52002,03/12/2008,0,0,2,03/12/2008,1,3,1,1,26,,0,BD,2,2,0,1,0,0,08/12/2009,10/12/2008,431,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3567,03/12/2008,0,0,12,03/12/2008,0,3,1,1,46,,0,,1,1,0,1,0,0,05/12/2008,04/12/2008,296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59094,03/12/2008,1,0,4,02/12/2008,0,1,2,0,86,,0,,4,1,0,0,0,0,16/12/2008,04/12/2008,797,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
51383,03/12/2008,0,0,4,03/12/2008,0,1,0,0,48,,0,,3,4,0,0,0,0,17/12/2008,07/12/2008,688,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
55965,03/12/2008,0,0,7,03/12/2008,0,1,1,1,96,,0,,4,1,0,0,0,0,04/12/2008,03/12/2008,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47660,03/12/2008,1,0,4,03/12/2008,0,1,3,0,53,53,1,CA,3,2,0,0,0,0,05/12/2008,04/12/2008,373,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,03/12/2008,0,0,9,03/12/2008,0,1,2,0,76,,0,BQ,2,1,0,0,0,1,16/12/2008,06/12/2008,341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53775,03/12/2008,0,0,5,03/12/2008,0,1,0,0,45,,0,,2,1,0,0,0,1,05/12/2008,04/12/2008,390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14711,03/12/2008,0,0,4,03/12/2008,0,3,1,1,90,,0,,4,3,0,1,0,0,08/12/2009,29/12/2008,1420,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
54411,03/12/2008,0,0,4,03/12/2008,0,1,0,0,38,,0,BQ,4,3,0,0,0,0,04/12/2008,03/12/2008,1053,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
26047,03/12/2008,0,0,12,03/12/2008,0,1,2,0,91,,0,,2,1,0,0,0,0,04/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5331,03/12/2008,1,0,4,03/12/2008,0,1,3,0,83,,0,CA,4,2,0,0,0,0,04/12/2008,03/12/2008,1428,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
46895,03/12/2008,0,0,4,03/12/2008,0,1,0,0,74,,0,,3,1,0,0,0,0,17/12/2008,16/12/2008,205,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
62132,03/12/2008,2,0,12,03/12/2008,0,1,0,0,1,,0,,3,3,0,0,0,0,05/12/2008,03/12/2008,937,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
51613,03/12/2008,0,0,9,03/12/2008,0,3,1,1,26,,0,,2,1,0,1,0,0,05/12/2008,04/12/2008,648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25947,03/12/2008,0,0,1,03/12/2008,0,2,0,0,47,,1,,1,4,0,1,0,0,05/12/2008,04/12/2008,1211,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
55678,03/12/2008,0,0,8,03/12/2008,1,3,1,1,45,,0,,5,5,0,1,0,0,05/12/2008,04/12/2008,3397,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
33385,03/12/2008,0,0,12,03/12/2008,1,3,1,1,79,,0,,1,1,0,1,0,0,05/12/2008,04/12/2008,332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6890,03/12/2008,2,0,12,03/12/2008,0,1,0,0,31,,0,,2,1,0,0,0,1,04/12/2008,04/12/2008,271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48593,03/12/2008,2,0,12,03/12/2008,0,1,0,0,60,,1,BD,4,3,0,0,0,0,04/12/2008,03/12/2008,1060,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
42623,03/12/2008,0,0,12,03/12/2008,0,2,1,1,47,,0,,4,1,0,1,0,0,04/12/2008,04/12/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38741,03/12/2008,0,0,11,03/12/2008,0,1,3,0,82,,0,,4,4,0,0,0,0,25/12/2008,17/12/2008,656,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0
55194,03/12/2008,1,0,12,03/12/2008,1,1,0,0,72,,1,BD,3,2,0,0,0,0,04/12/2008,03/12/2008,198,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
45158,03/12/2008,1,0,8,03/12/2008,0,3,1,1,82,,0,,5,1,0,1,0,0,04/12/2008,03/12/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10247,03/12/2008,0,0,4,03/12/2008,0,1,0,0,77,,1,,3,1,0,0,0,0,04/12/2008,04/12/2008,984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36951,03/12/2008,0,0,8,03/12/2008,0,1,0,0,55,,0,BQ,3,1,0,0,0,0,08/12/2009,0000-00-00,442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18283,03/12/2008,1,0,2,03/12/2008,0,1,2,0,13,,0,,5,3,0,0,0,0,05/12/2008,04/12/2008,2108,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
61664,03/12/2008,0,0,3,03/12/2008,0,2,2,0,45,,0,,3,3,0,1,0,0,05/12/2008,04/12/2008,847,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
37774,03/12/2008,0,0,8,03/12/2008,0,3,1,1,26,,0,,2,2,0,1,0,0,05/12/2008,04/12/2008,929,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33499,03/12/2008,0,0,9,03/12/2008,1,3,1,1,20,,0,,5,5,0,1,0,0,05/12/2008,04/12/2008,3055,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
20198,03/12/2008,0,0,8,03/12/2008,0,1,2,0,31,,0,BQ,3,1,0,0,0,0,04/12/2008,0000-00-00,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40246,03/12/2008,1,0,12,03/12/2008,0,3,0,0,57,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12623,03/12/2008,1,0,5,03/12/2008,0,1,2,0,20,,0,BQ,4,3,0,0,0,0,04/12/2008,03/12/2008,718,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
63789,03/12/2008,1,0,3,03/12/2008,0,1,3,0,78,,0,,2,1,0,0,0,0,05/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17400,03/12/2008,0,0,12,03/12/2008,1,3,1,1,69,,0,,4,3,0,1,0,0,04/12/2008,04/12/2008,1365,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
47871,03/12/2008,1,0,8,03/12/2008,0,2,1,1,59,,0,,2,1,0,1,0,0,04/12/2008,04/12/2008,258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22288,03/12/2008,1,0,4,03/12/2008,0,1,0,0,72,,0,BQ,3,1,0,0,0,1,04/12/2008,03/12/2008,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12061,03/12/2008,0,0,9,03/12/2008,0,3,1,1,25,,0,BD,1,1,0,1,0,0,05/12/2008,04/12/2008,377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6443,03/12/2008,0,0,11,03/12/2008,1,1,0,0,80,,1,BD,4,4,0,0,0,0,04/12/2008,03/12/2008,1254,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
32766,03/12/2008,1,0,4,03/12/2008,1,2,2,0,44,,1,,1,1,0,1,0,0,05/12/2008,04/12/2008,933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13607,03/12/2008,2,0,0,03/12/2008,0,3,0,0,39,,0,,4,1,0,1,0,0,05/12/2008,04/12/2008,716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50457,03/12/2008,0,0,4,03/12/2008,0,3,1,1,30,,0,,3,1,0,1,0,0,07/12/2009,07/03/2009,619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55175,03/12/2008,0,0,8,03/12/2008,0,1,0,0,73,,0,,4,1,0,0,0,0,08/12/2009,0000-00-00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36690,03/12/2008,0,0,9,03/12/2008,0,1,3,0,65,,0,,3,3,0,0,0,0,04/12/2008,03/12/2008,808,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12967,03/12/2008,0,0,8,03/12/2008,1,3,1,1,1,,0,,1,1,0,1,0,0,04/12/2008,03/12/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4842,03/12/2008,0,0,12,03/12/2008,0,3,1,1,26,,0,,4,2,0,1,0,0,04/12/2008,04/12/2008,347,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27680,03/12/2008,1,0,9,03/12/2008,0,1,1,1,79,,0,,4,1,0,0,0,0,04/12/2008,04/12/2008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
51277,03/12/2008,0,0,9,03/12/2008,0,3,0,0,24,,0,,4,1,0,1,0,0,04/12/2008,03/12/2008,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35480,03/12/2008,1,0,9,03/12/2008,0,1,0,0,99,,0,,2,1,0,0,0,1,16/12/2008,20/01/2009,430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8388,03/12/2008,0,0,6,03/12/2008,0,1,2,0,71,,0,,2,1,0,0,0,1,05/12/2008,04/12/2008,368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18436,03/12/2008,1,0,8,03/12/2008,0,1,0,0,82,,0,,1,1,0,0,0,1,05/12/2008,04/12/2008,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26253,03/12/2008,0,0,4,03/12/2008,0,1,0,0,21,,0,,2,1,0,0,0,1,04/12/2008,03/12/2008,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49995,03/12/2008,0,0,8,02/12/2008,1,2,0,0,41,,0,,5,4,0,1,0,0,04/12/2008,03/12/2008,3003,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1
59234,03/12/2008,0,0,4,03/12/2008,1,1,3,0,93,,0,,1,1,0,0,0,0,01/01/2009,0000-00-00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37531,03/12/2008,0,0,12,03/12/2008,0,1,0,0,89,,0,,4,3,0,0,0,0,05/12/2008,04/12/2008,1382,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
60083,03/12/2008,0,0,4,03/12/2008,0,2,2,0,52,,0,,4,1,0,1,0,0,05/12/2008,04/12/2008,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30901,03/12/2008,1,0,9,03/12/2008,0,3,0,0,78,,0,,3,1,0,1,0,0,05/12/2008,04/12/2008,583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9630,03/12/2008,0,0,11,03/12/2008,1,2,0,0,50,,0,,2,1,0,1,0,1,04/12/2008,03/12/2008,414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46672,03/12/2008,1,0,9,03/12/2008,0,2,0,0,45,,0,,5,4,0,1,0,0,04/12/2008,03/12/2008,1340,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
65346,03/12/2008,1,0,8,03/12/2008,0,1,1,1,72,,0,,4,3,0,0,0,0,04/12/2008,04/12/2008,2001,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
28361,03/12/2008,0,0,4,03/12/2008,1,3,0,0,89,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,1320,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
36117,03/12/2008,0,0,8,03/12/2008,0,1,3,0,65,,0,,4,3,0,0,0,0,05/12/2008,05/12/2008,1156,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
43525,03/12/2008,0,0,4,03/12/2008,0,1,2,0,22,,0,,3,2,0,0,0,0,05/12/2008,11/12/2008,576,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63061,03/12/2008,1,0,8,03/12/2008,0,2,2,0,45,,1,,1,2,0,1,0,0,05/12/2008,04/12/2008,663,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
64415,03/12/2008,1,0,8,03/12/2008,0,1,0,0,66,,0,,4,5,0,0,0,0,05/12/2008,04/12/2008,637,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
66155,03/12/2008,1,0,4,03/12/2008,1,2,0,0,44,,0,,3,2,0,1,0,0,17/12/2008,19/12/2008,628,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
61587,03/12/2008,0,0,4,02/12/2008,1,1,0,0,97,,0,,3,2,0,0,0,1,04/12/2008,03/12/2008,461,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
47868,03/12/2008,1,0,4,03/12/2008,0,1,0,0,16,,0,,4,1,0,0,0,0,04/12/2008,03/12/2008,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
60423,03/12/2008,0,0,4,19/11/2008,0,1,0,0,6,,1,AB,3,2,0,0,0,0,05/12/2008,04/12/2008,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15680,03/12/2008,0,0,4,03/12/2008,1,2,1,1,59,,0,,4,2,0,1,0,0,05/12/2008,05/12/2008,266,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22551,03/12/2008,0,0,4,03/12/2008,0,1,0,0,64,,0,,3,1,0,0,0,1,04/12/2008,03/12/2008,362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13850,03/12/2008,2,0,4,03/12/2008,0,1,2,0,45,45,0,,5,4,0,0,0,0,16/02/2009,13/02/2009,970,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
34875,03/12/2008,0,0,9,03/12/2008,0,1,0,0,35,,0,,3,1,0,0,0,1,05/12/2008,04/12/2008,451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36168,03/12/2008,0,0,0,03/12/2008,0,2,0,0,59,48,0,,3,1,0,1,0,0,04/12/2008,03/12/2008,306,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1281,03/12/2008,0,0,12,03/12/2008,0,1,0,0,71,,0,,3,1,0,0,0,0,08/12/2009,06/12/2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10558,03/12/2008,1,0,7,03/12/2008,1,1,0,0,63,,0,,4,1,0,0,0,0,04/12/2008,03/12/2008,464,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
55240,03/12/2008,0,0,2,03/12/2008,0,1,0,0,90,,0,CA,4,3,0,0,0,0,05/12/2008,04/12/2008,1442,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3624,03/12/2008,1,0,9,03/12/2008,0,1,0,0,95,,0,BQ,1,1,0,0,0,0,05/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19751,03/12/2008,0,0,4,03/12/2008,1,3,1,1,64,,0,,1,1,0,1,0,0,05/12/2008,05/12/2008,466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63267,03/12/2008,1,0,12,03/12/2008,0,2,2,0,40,,1,,1,3,0,1,0,0,05/12/2008,04/12/2008,1023,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
22155,03/12/2008,1,0,12,03/12/2008,1,1,3,0,86,,1,BZ,2,2,0,0,0,0,04/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18590,03/12/2008,1,0,8,03/12/2008,0,2,2,0,52,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,1288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7180,03/12/2008,0,0,12,03/12/2008,0,1,3,0,97,,0,,5,7,0,0,0,0,05/12/2008,04/12/2008,2054,0,0,0,3,0,0,0,1,0,0,0,0,1,2,0
34065,03/12/2008,0,0,9,03/12/2008,0,3,1,1,23,,0,,1,1,0,1,0,0,04/12/2008,03/12/2008,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63901,03/12/2008,0,0,4,03/12/2008,0,1,0,0,22,,0,,1,1,0,0,0,1,04/12/2008,03/12/2008,136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47027,03/12/2008,0,0,1,03/12/2008,0,1,0,0,21,,0,BQ,5,9,0,0,0,0,04/12/2008,03/12/2008,2806,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
39734,03/12/2008,0,0,3,03/12/2008,0,3,2,0,56,,0,,4,2,0,1,0,0,05/12/2008,04/12/2008,1092,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10115,03/12/2008,0,0,0,03/12/2008,1,2,1,1,46,,0,,4,4,0,1,0,0,05/12/2008,05/12/2008,1401,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
51927,03/12/2008,1,0,9,03/12/2008,1,1,2,0,16,,0,,2,1,0,0,0,0,05/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54967,04/12/2008,0,0,4,04/12/2008,0,2,1,1,40,,0,,1,1,0,1,0,0,05/12/2008,05/12/2008,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24436,04/12/2008,0,0,9,04/12/2008,0,1,0,0,9,,0,,3,1,0,0,0,0,08/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1190,04/12/2008,1,0,5,04/12/2008,0,1,2,0,74,,0,,4,2,0,0,0,0,08/12/2008,05/12/2008,1114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39204,04/12/2008,0,0,9,04/12/2008,0,3,3,0,23,,0,,4,1,0,1,0,0,08/12/2008,0000-00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29844,04/12/2008,0,0,4,04/12/2008,0,3,1,1,55,,0,,3,1,0,1,0,0,08/12/2008,06/12/2008,372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43514,04/12/2008,1,0,12,03/12/2008,0,1,2,0,69,,1,BD,3,3,0,0,0,0,05/12/2008,04/12/2008,926,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
17053,04/12/2008,1,0,8,04/12/2008,0,1,3,0,37,,0,,2,1,0,0,0,1,17/12/2008,07/12/2008,382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
